            Scotophilus|Nyctalus_le|Eptesicus_d|Vespertilio|Eptesicus_f|Eptesicus_n|Eptesicus_s|Lasiurus_sp|Myotis_albe|Myotis_blyt|Myotis_blyt|Myotis_blyt|Myotis_bech|Myotis_bran|Myotis_capa|Myotis_dasy|Myotis_daub|Myotis_domi|Myotis_emar|Myotis_hass|Myotis_hors|Myotis_keay|Myotis_levi|Myotis_macr|Myotis_mont|Myotis_muri|Myotis_myst|Myotis_natt|Myotis_oxyo|Myotis_rube|Myotis_thys|Myotis_vola|Myotis_welw|Myotis_yuma|Murina_leuc|Miniopterus|Vespertilio|Pipistrellu|Miniopterus|Pipistrellu|Pipistrellu|Pipistrellu|Pipistrellu|Myotis_evot|Myotis_form|Myotis_sica|Myotis_tric|Myotis_tric|Myotis_welw|Myotis_alca|Myotis_anne|Myotis_muri|Myotis_scot|Myotis_macr|Myotis_macr|Myotis_lesu|Myotis_seab|Eptesicus_h|Laephotis_w|Eptesicus_c|Eptesicus_c|Nyctalus_no|Pipistrellu|Kerivoula_c|Kerivoula_c|Harpiocepha|Murina_cf_c|Murina_cf_c|Murina_cf_c|Miniopterus|Miniopterus|Miniopterus|Laephotis_w|Murina_cycl|Kerivoula_p|
Myotis_oxyo|0.2507573   0.24485321  0.23187478  0.22851354  0.21894785  0.21346877  0.2118528   0.29516819  0.09176786  0.1728681   0.18486906  0.17304078  0.16635922  0.14007599  0.1909617   0.18299199  0.17398625  0.12420238  0.16952361  0.17752845  0.1784756   0.1284026   0.06131547  0.18753573  0.18391612  0.20854359  0.16508737  0.18638605  0           0.14868132  0.14436631  0.15005871  0.18164167  0.11092399  0.20249595  0.27186031  0.23698479  0.23334253  0.26298822  0.22611065  0.24186881  0.24314183  0.23285888  0.15084817  0.18526042  0.1784756   0.17175161  0.16177732  0.18867598  0.18526042  0.2118528   0.18526042  0.18333313  0.19670665  0.18186034  0.23942282  0.2443228   0.25573657  0.22634506  0.22491209  0.22132786  0.22716658  0.25421985  0.17978239  0.18073039  0.21421036  0.22002612  0.20133451  0.20249595  0.25297555  0.26804513  0.2617293   0.23092415  0.19687048  0.18299199  
Myotis_rube|0.24371232  0.23408654  0.21665815  0.21957239  0.21022647  0.22238119  0.21722497  0.30805662  0.14204154  0.16626197  0.16691765  0.16423642  0.17303095  0.14894519  0.17082263  0.18174925  0.16626197  0.13621504  0.16735766  0.18641919  0.20099559  0.11444433  0.17012826  0.19414623  0.17946994  0.18754574  0.20329268  0.16835038  0.14868132  0           0.15431386  0.15569573  0.1871654   0.13122547  0.21605401  0.24224715  0.23741621  0.21605401  0.24224715  0.21957239  0.22310735  0.23575478  0.23961094  0.14894519  0.20099559  0.17507265  0.19074486  0.18286782  0.18735885  0.18063235  0.22074886  0.19187693  0.18546315  0.18961449  0.19187693  0.21957239  0.23381332  0.24249824  0.23525472  0.22665906  0.22547329  0.23507723  0.21722497  0.20005076  0.17840352  0.21138836  0.20886124  0.21255206  0.21022647  0.25200338  0.24589088  0.24832991  0.23862103  0.21937254  0.18174925  
Myotis_thys|0.25596249  0.21471501  0.22266298  0.22547329  0.21138836  0.22712429  0.23022766  0.3107068   0.15060084  0.16407538  0.16581875  0.15554382  0.1675223   0.1425531   0.17192598  0.1717565   0.15216177  0.15647213  0.1717565   0.1566249   0.19187693  0.15108805  0.15692176  0.17840352  0.18735289  0.18417115  0.1717565   0.15197419  0.14436631  0.15431386  0           0.10651493  0.17482867  0.15786179  0.22665906  0.28205749  0.23501236  0.21722497  0.26064545  0.21022647  0.22192718  0.23939262  0.25676855  0.02406624  0.18848582  0.18848582  0.17840352  0.17840352  0.1717565   0.17396564  0.19984967  0.17507265  0.18095186  0.17840352  0.16845496  0.23621333  0.2471094   0.25719859  0.22097424  0.23982779  0.23142098  0.23016321  0.24103649  0.21627387  0.19074486  0.21371756  0.20419922  0.20099559  0.21839776  0.2471094   0.26562886  0.26313302  0.2278467   0.20156755  0.20790808  
Myotis_vola|0.26022293  0.20779266  0.22652603  0.20485703  0.22356416  0.21224867  0.22002084  0.31538722  0.14125206  0.15894718  0.16066364  0.15476607  0.17448243  0.13332191  0.170056    0.18323186  0.16439778  0.15677798  0.18660518  0.16346497  0.18547905  0.13753245  0.15504789  0.17987364  0.17870634  0.19245408  0.17541929  0.16098026  0.15005871  0.15569573  0.10651493  0           0.20126589  0.15167765  0.22712429  0.25130044  0.22831477  0.19681714  0.25376147  0.20949025  0.23670144  0.2350336   0.24010901  0.10046244  0.19796043  0.18099138  0.18099138  0.17541929  0.19681714  0.17430982  0.21065304  0.16988829  0.19152611  0.18435461  0.17875757  0.23429566  0.24518295  0.25156304  0.22974332  0.23790722  0.23189758  0.23040616  0.23549758  0.19473113  0.17764316  0.20485703  0.21849757  0.21298404  0.20717006  0.24762396  0.25252994  0.25499503  0.23309566  0.22195097  0.18886252  
Myotis_welw|0.25606706  0.22187295  0.2202001   0.23985971  0.22069699  0.22115009  0.21598185  0.28228266  0.18000796  0.18829705  0.18225937  0.18622167  0.19075683  0.18603545  0.20106234  0.17929131  0.18603545  0.19855946  0.14752314  0.18059101  0.20896426  0.18829705  0.2017452   0.19970845  0.18943543  0.19646462  0.18943041  0.19745996  0.18164167  0.1871654   0.17482867  0.20126589  0           0.18981091  0.23864759  0.27461976  0.2338186   0.22306573  0.28614368  0.2290205   0.25085787  0.2443228   0.26312971  0.17817316  0.1347614   0.20316601  0.15941529  0.15398638  0.01333368  0.19284079  0.18943041  0.2008592   0.16287905  0.19512303  0.19512303  0.23622921  0.24472788  0.23647411  0.23045481  0.24472788  0.23622921  0.22402715  0.23985971  0.21974034  0.20547993  0.22663292  0.22778332  0.20547993  0.2326162   0.28614368  0.29002467  0.27971965  0.2338186   0.20776063  0.2290205   
Myotis_yuma|0.24910704  0.24075371  0.22554987  0.22120009  0.22831477  0.22047115  0.22002084  0.28651227  0.11715781  0.17430982  0.18059101  0.17559313  0.16346497  0.13542422  0.19359174  0.18886252  0.18099138  0.09147432  0.17541929  0.18341443  0.187733    0.13227296  0.11887067  0.19112667  0.17312181  0.19245408  0.17320199  0.18320411  0.11092399  0.13122547  0.15786179  0.15167765  0.18981091  0           0.20601265  0.27501289  0.23429566  0.23549758  0.26243926  0.2176679   0.23790722  0.23117076  0.25358976  0.14389291  0.19112667  0.1765304   0.19453577  0.18999374  0.19339768  0.18886252  0.21649419  0.19112667  0.18357149  0.20832926  0.18886252  0.22120009  0.22712429  0.23694625  0.23093901  0.23309566  0.2307014   0.23557575  0.25746823  0.1970151   0.17875757  0.20949025  0.2139906   0.18886252  0.19796043  0.25623061  0.25376147  0.25130044  0.23549758  0.19324446  0.17875757  
Murina_leuc|0.24371232  0.26029553  0.24717497  0.25323188  0.22665906  0.22712429  0.2326162   0.31737351  0.20759027  0.19984967  0.21576155  0.22808049  0.2092781   0.20906638  0.2092781   0.22903624  0.21138836  0.21722497  0.21839776  0.19661957  0.21605401  0.20675156  0.22183326  0.20099559  0.21974034  0.21979639  0.20559683  0.21738     0.20249595  0.21605401  0.22665906  0.22712429  0.23864759  0.20601265  0           0.28461722  0.26064545  0.25816611  0.26813304  0.2544624   0.2618882   0.26662334  0.26800939  0.22192718  0.21839776  0.21255206  0.21371756  0.21138836  0.23862103  0.20675156  0.22428939  0.22547329  0.22853161  0.21255206  0.19756309  0.22074886  0.22547329  0.26590876  0.24858841  0.24103649  0.23862103  0.24375501  0.2471094   0.21510337  0.20790808  0.18961449  0.18244197  0.15972123  0.18063235  0.27316661  0.2643799   0.26064545  0.25323188  0.16837901  0.18961449  
Miniopterus|0.27853001  0.26795518  0.29209858  0.29105502  0.28205749  0.29297782  0.28976303  0.33088739  0.25305873  0.26813304  0.26299265  0.26967289  0.24858841  0.25940476  0.26216344  0.2471094   0.26313302  0.26562886  0.24224715  0.2634098   0.2471094   0.2668799   0.27353543  0.26313302  0.26104633  0.2709318   0.28205749  0.25358976  0.27186031  0.24224715  0.28205749  0.25130044  0.27461976  0.27501289  0.28461722  0           0.27696409  0.25323188  0.14894519  0.27316661  0.2643799   0.28706753  0.27942128  0.2744303   0.28078089  0.28976303  0.25077689  0.25077689  0.26938827  0.27316661  0.2782342   0.25077689  0.26536389  0.26813304  0.26813304  0.23501236  0.2326162   0.30706783  0.27853001  0.2706456   0.27316661  0.28344004  0.25940476  0.28107995  0.24589088  0.2936457   0.28380078  0.27950646  0.2668799   0.15972123  0.14467775  0.14894519  0.28333626  0.28244052  0.25323188  
Vespertilio|0.27219284  0.21710926  0.26737821  0.12369736  0.2544624   0.24274986  0.24345976  0.32005688  0.2252105   0.22903624  0.24814068  0.25472843  0.24858841  0.2326162   0.2634098   0.25569494  0.24345976  0.23621333  0.23862103  0.24128612  0.2544624   0.23501236  0.22900463  0.2706456   0.23526638  0.25843672  0.24467433  0.23406059  0.23698479  0.23741621  0.23501236  0.22831477  0.2338186   0.23429566  0.26064545  0.27696409  0           0.23381332  0.28078089  0.24103649  0.22665906  0.22375453  0.23961094  0.2278467   0.23741621  0.25569494  0.23982779  0.23741621  0.23982779  0.2471094   0.2495524   0.24467433  0.2516478   0.27569613  0.26313302  0.2782342   0.27950646  0.27219284  0.22689143  0.2278467   0.22074886  0.21681334  0.23621333  0.2534964   0.24224715  0.25692951  0.27736849  0.24832991  0.25200338  0.28461722  0.27696409  0.2744303   0.23022766  0.26309353  0.24345976  
Pipistrellu|0.25719859  0.18197403  0.23604533  0.21839776  0.23022766  0.23911495  0.23621333  0.30409883  0.22165318  0.20444387  0.2134178   0.20811845  0.22333552  0.20559683  0.24007595  0.23862103  0.21022647  0.2326162   0.23142098  0.22097424  0.23381332  0.21957239  0.24355642  0.23862103  0.23045481  0.23285568  0.22192718  0.20337181  0.23334253  0.21605401  0.21722497  0.19681714  0.22306573  0.23549758  0.25816611  0.25323188  0.23381332  0           0.2706456   0.18063235  0.19187693  0.20727035  0.17799614  0.22192718  0.2471094   0.22665906  0.23022766  0.22665906  0.21839776  0.23862103  0.25692951  0.23022766  0.24304819  0.2278467   0.23741621  0.23982779  0.25569494  0.25103839  0.2092781   0.19870551  0.19528345  0.1931334   0.18735885  0.24371232  0.2326162   0.23741621  0.25839615  0.25816611  0.22547329  0.25940476  0.26313302  0.26064545  0.21255206  0.25765626  0.23741621  
Miniopterus|0.273456    0.2900922   0.27122766  0.27316661  0.26938827  0.28651227  0.2782342   0.32410002  0.2542933   0.25569494  0.26926884  0.26967289  0.25596249  0.23982779  0.26590876  0.2495524   0.25940476  0.2618882   0.24467433  0.26465824  0.25077689  0.24467433  0.26592759  0.25077689  0.26605888  0.27598871  0.27950646  0.26605888  0.26298822  0.24224715  0.26064545  0.25376147  0.28614368  0.26243926  0.26813304  0.14894519  0.28078089  0.2706456   0           0.27316661  0.26813304  0.29357234  0.28971304  0.25569494  0.26562886  0.2706456   0.26313302  0.26938827  0.27950646  0.27696409  0.2744303   0.25816611  0.2793355   0.2643799   0.25077689  0.24589088  0.23982779  0.28620599  0.29396133  0.28333626  0.27950646  0.29004219  0.27569613  0.27853001  0.23501236  0.2936457   0.28509388  0.27316661  0.26938827  0.12060032  0.11138518  0.11240351  0.29885405  0.2768617   0.24832991  
Pipistrellu|0.26967289  0.19234286  0.23850435  0.22074886  0.20906638  0.23549758  0.23022766  0.31203541  0.21458876  0.22547329  0.22283708  0.21510337  0.23165903  0.2326162   0.23886774  0.23142098  0.22310735  0.22428939  0.23142098  0.23165903  0.23621333  0.22192718  0.2350336   0.24589088  0.21974034  0.24128612  0.21371756  0.21855924  0.22611065  0.21957239  0.21022647  0.20949025  0.2290205   0.2176679   0.2544624   0.27316661  0.24103649  0.18063235  0.27316661  0           0.17507265  0.18207714  0.22402285  0.21957239  0.22903624  0.23862103  0.21722497  0.22192718  0.23142098  0.23022766  0.24832991  0.2326162   0.23454608  0.23982779  0.24345976  0.26938827  0.2782342   0.23645713  0.2069606   0.19870551  0.19187693  0.19546803  0.17507265  0.22927144  0.22428939  0.24832991  0.26466709  0.26938827  0.24103649  0.28078089  0.26562886  0.2643799   0.21022647  0.27132406  0.23022766  
Pipistrellu|0.27472129  0.16949266  0.25720856  0.23501236  0.22310735  0.25623061  0.25200338  0.318714    0.2456937   0.24224715  0.24814068  0.25103839  0.26091914  0.23862103  0.24858841  0.2471094   0.26064545  0.23741621  0.2618882   0.2498124   0.24832991  0.23621333  0.24723892  0.24832991  0.24376161  0.2596769   0.23142098  0.23526638  0.24186881  0.22310735  0.22192718  0.23670144  0.25085787  0.23790722  0.2618882   0.2643799   0.22665906  0.19187693  0.26813304  0.17507265  0           0.18433278  0.22878477  0.22903624  0.24832991  0.2618882   0.23621333  0.24103649  0.2471094   0.2643799   0.27190505  0.25323188  0.2528844   0.25323188  0.23982779  0.25200338  0.2471094   0.26091914  0.21510337  0.22310735  0.21605401  0.18848582  0.16189515  0.24128612  0.22665906  0.2495524   0.26592759  0.26313302  0.24832991  0.28078089  0.2668799   0.26813304  0.21839776  0.2671975   0.23862103  
Pipistrellu|0.26564544  0.19980826  0.24053445  0.2321345   0.22019157  0.24111143  0.24060917  0.32560568  0.25894332  0.23575478  0.24161582  0.24086004  0.26312971  0.24060917  0.24304819  0.26034715  0.25785131  0.23575478  0.24182769  0.23964201  0.23333932  0.23575478  0.24756523  0.25041323  0.21917369  0.25315036  0.23575478  0.24581087  0.24314183  0.23575478  0.23939262  0.2350336   0.2443228   0.23117076  0.26662334  0.28706753  0.22375453  0.20727035  0.29357234  0.18207714  0.18433278  0           0.20981701  0.23696544  0.2321345   0.24549518  0.24549518  0.23817805  0.24304819  0.24918069  0.27168238  0.25536374  0.24880387  0.24304819  0.24060917  0.27677577  0.27805455  0.2606224   0.21804915  0.21782564  0.20843585  0.18306084  0.18886451  0.24698002  0.24918069  0.25412305  0.26820682  0.25412305  0.26285132  0.27422475  0.2678849   0.26159819  0.22256499  0.26830182  0.23939262  
Pipistrellu|0.28743511  0.22406562  0.26724931  0.23719158  0.25182619  0.25855256  0.25552991  0.33098343  0.24918069  0.24203813  0.25041323  0.25828061  0.25085787  0.259252    0.2542933   0.27432788  0.26174369  0.259252    0.2542933   0.25456006  0.25059568  0.26049681  0.25823866  0.27432788  0.23745883  0.23985971  0.25182619  0.24478191  0.23285888  0.23961094  0.25676855  0.24010901  0.26312971  0.25358976  0.26800939  0.27942128  0.23961094  0.17799614  0.28971304  0.22402285  0.22878477  0.20981701  0           0.25676855  0.259252    0.259252    0.2642437   0.26049681  0.26926884  0.26049681  0.2717941   0.24325467  0.28053668  0.26549683  0.27305992  0.28712683  0.29491236  0.27971965  0.24350788  0.23237616  0.2252105   0.21410576  0.23840029  0.25456006  0.23840029  0.2542933   0.26074912  0.26174369  0.26174369  0.27053041  0.28712683  0.28971304  0.24814068  0.25748257  0.24814068  
Myotis_evot|0.25472843  0.21710926  0.22145816  0.21488487  0.21722497  0.21532232  0.21605401  0.31603542  0.15060084  0.15647213  0.1581712   0.16096488  0.16642541  0.1425531   0.17192598  0.18174925  0.1575536   0.15216177  0.17618129  0.16314432  0.18961449  0.15216177  0.15910676  0.17840352  0.1772328   0.18304966  0.18063235  0.15305488  0.15084817  0.14894519  0.02406624  0.10046244  0.17817316  0.14389291  0.22192718  0.2744303   0.2278467   0.22192718  0.25569494  0.21957239  0.22903624  0.23696544  0.25676855  0           0.19187693  0.18510997  0.18735885  0.18735885  0.17618129  0.17065437  0.20099559  0.18735885  0.18772901  0.19074486  0.17065437  0.23862103  0.2471094   0.2534964   0.21510337  0.2326162   0.22903624  0.23507723  0.23381332  0.21043954  0.19187693  0.20790808  0.21590906  0.20099559  0.2278467   0.24832991  0.26813304  0.26562886  0.22192718  0.20408539  0.20099559  
Myotis_form|0.26216344  0.23531404  0.24097146  0.24832991  0.23142098  0.2259357   0.21957239  0.2949444   0.17576731  0.19414623  0.19037452  0.1943408   0.21510337  0.19870551  0.21510337  0.19870551  0.17729158  0.20444387  0.16845496  0.18417115  0.18735885  0.19528345  0.19726008  0.19528345  0.1828382   0.2092781   0.19301072  0.20452921  0.18526042  0.20099559  0.18848582  0.19796043  0.1347614   0.19112667  0.21839776  0.28078089  0.23741621  0.2471094   0.26562886  0.22903624  0.24832991  0.2321345   0.259252    0.19187693  0           0.20329268  0.15323704  0.15001585  0.13411419  0.18510997  0.23142098  0.19756309  0.17758611  0.19756309  0.19301072  0.24589088  0.25692951  0.24007595  0.24858841  0.25323188  0.25077689  0.24126539  0.2544624   0.21744621  0.20329268  0.22074886  0.22302374  0.22192718  0.25077689  0.2782342   0.27316661  0.26562886  0.25692951  0.22713457  0.21255206  
Myotis_sica|0.27598871  0.26156672  0.22993283  0.24345976  0.22665906  0.22238119  0.22192718  0.31203541  0.1691203   0.15539222  0.16581875  0.15879175  0.15123501  0.16735766  0.18641919  0.19074486  0.16189515  0.1608074   0.17729158  0.18529433  0.1964224   0.1608074   0.19726008  0.18286782  0.18059101  0.1943408   0.17396564  0.18396433  0.1784756   0.17507265  0.18848582  0.18099138  0.20316601  0.1765304   0.21255206  0.28976303  0.25569494  0.22665906  0.2706456   0.23862103  0.2618882   0.24549518  0.259252    0.18510997  0.20329268  0           0.19756309  0.19301072  0.20099559  0.19074486  0.20214325  0.18286782  0.18433278  0.17840352  0.17729158  0.25200338  0.26064545  0.2498124   0.25719859  0.23982779  0.23741621  0.2487592   0.23501236  0.20811845  0.20099559  0.23621333  0.22183326  0.21488487  0.21722497  0.27190505  0.28078089  0.27696409  0.26313302  0.22195097  0.19984967  
Myotis_tric|0.26216344  0.22433824  0.22145816  0.24345976  0.19984967  0.20485703  0.20675156  0.28976303  0.1691203   0.17065437  0.16472146  0.16096488  0.18867398  0.19301072  0.18867398  0.17729158  0.16626197  0.18623357  0.12369736  0.17858037  0.17840352  0.1795171   0.19610978  0.17618129  0.18396433  0.19093557  0.15431386  0.17277844  0.17175161  0.19074486  0.17840352  0.18099138  0.15941529  0.19453577  0.21371756  0.25077689  0.23982779  0.23022766  0.26313302  0.21722497  0.23621333  0.24549518  0.2642437   0.18735885  0.15323704  0.19756309  0           0.01775231  0.16735766  0.17618129  0.19528345  0.16845496  0.15119042  0.18848582  0.16845496  0.22903624  0.23862103  0.24249824  0.23165903  0.23142098  0.22547329  0.2338457   0.23741621  0.19661957  0.19414623  0.22665906  0.20187903  0.21488487  0.22665906  0.25200338  0.25569494  0.2544624   0.23621333  0.21296498  0.20559683  
Myotis_tric|0.2596769   0.22919655  0.22507844  0.24345976  0.20329268  0.20601265  0.20790808  0.28976303  0.16581875  0.17065437  0.16362577  0.16096488  0.18192984  0.18848582  0.18529433  0.17618129  0.16516788  0.1795171   0.1195708   0.17413756  0.17840352  0.17507265  0.18470271  0.17618129  0.18396433  0.18417115  0.15323704  0.17056114  0.16177732  0.18286782  0.17840352  0.17541929  0.15398638  0.18999374  0.21138836  0.25077689  0.23741621  0.22665906  0.26938827  0.22192718  0.24103649  0.23817805  0.26049681  0.18735885  0.15001585  0.19301072  0.01775231  0           0.16407538  0.1795171   0.19528345  0.16298447  0.14580633  0.18286782  0.16845496  0.23621333  0.24345976  0.24371232  0.22808049  0.2326162   0.22665906  0.22771822  0.23741621  0.19661957  0.1964224   0.22428939  0.19841216  0.21138836  0.21839776  0.25692951  0.2643799   0.26064545  0.23381332  0.2066117   0.20444387  
Myotis_welw|0.25472843  0.22312856  0.21905432  0.23862103  0.22310735  0.22120009  0.21957239  0.27950646  0.1768809   0.18961449  0.18135185  0.19093557  0.18754574  0.18961449  0.20580453  0.17618129  0.18063235  0.20329268  0.14680843  0.18304966  0.20214325  0.18398806  0.20303823  0.19756309  0.18171377  0.19547932  0.18623357  0.19303474  0.18867598  0.18735885  0.1717565   0.19681714  0.01333368  0.19339768  0.23862103  0.26938827  0.23982779  0.21839776  0.27950646  0.23142098  0.2471094   0.24304819  0.26926884  0.17618129  0.13411419  0.20099559  0.16735766  0.16407538  0           0.19301072  0.19074486  0.19528345  0.16317325  0.19756309  0.19301072  0.23741621  0.24589088  0.23285568  0.23285568  0.23982779  0.23621333  0.22406562  0.24103649  0.21979639  0.20790808  0.22665906  0.22541038  0.20214325  0.23621333  0.28078089  0.28461722  0.2744303   0.23621333  0.20534748  0.23142098  
Myotis_alca|0.26216344  0.23777508  0.23850435  0.2326162   0.21722497  0.23309566  0.23022766  0.30541578  0.18023161  0.18623357  0.17911304  0.16642541  0.1774672   0.18961449  0.20119799  0.1795171   0.17396564  0.17618129  0.18623357  0.1752458   0.17396564  0.19528345  0.20886124  0.17507265  0.19991026  0.18754574  0.16298447  0.17611673  0.18526042  0.18063235  0.17396564  0.17430982  0.19284079  0.18886252  0.20675156  0.27316661  0.2471094   0.23862103  0.27696409  0.23022766  0.2643799   0.24918069  0.26049681  0.17065437  0.18510997  0.19074486  0.17618129  0.1795171   0.19301072  0           0.21957239  0.18286782  0.18433278  0.18063235  0.1717565   0.25569494  0.2668799   0.24736641  0.24128612  0.21957239  0.21605401  0.25886888  0.24345976  0.20811845  0.20559683  0.21839776  0.21945796  0.22310735  0.22547329  0.27190505  0.25816611  0.25816611  0.24589088  0.22713457  0.21957239  
Myotis_anne|0.26465824  0.27052587  0.25092185  0.24832991  0.23381332  0.24518295  0.2471094   0.31203541  0.20991585  0.19528345  0.18924073  0.19890529  0.19661957  0.20214325  0.19547932  0.19074486  0.19870551  0.19414623  0.19187693  0.19776156  0.19756309  0.18735885  0.21827313  0.1964224   0.1828382   0.20234698  0.20329268  0.19189492  0.2118528   0.22074886  0.19984967  0.21065304  0.18943041  0.21649419  0.22428939  0.2782342   0.2495524   0.25692951  0.2744303   0.24832991  0.27190505  0.27168238  0.2717941   0.20099559  0.23142098  0.20214325  0.19528345  0.19528345  0.19074486  0.21957239  0           0.20214325  0.20031512  0.18174925  0.18848582  0.24103649  0.24467433  0.26590876  0.25472843  0.2495524   0.24589088  0.25759769  0.26313302  0.2596769   0.23982779  0.23621333  0.24600941  0.23741621  0.24832991  0.26562886  0.27316661  0.26813304  0.25816611  0.24157703  0.25200338  
Myotis_muri|0.25103839  0.24396323  0.23973689  0.25569494  0.21957239  0.22474899  0.22665906  0.30938054  0.17465538  0.17840352  0.18135185  0.15770755  0.18529433  0.18510997  0.20349772  0.18286782  0.19528345  0.19528345  0.17840352  0.17635567  0.18735885  0.18174925  0.19841216  0.18623357  0.17500231  0.19661957  0.16735766  0.1828382   0.18526042  0.19187693  0.17507265  0.16988829  0.2008592   0.19112667  0.22547329  0.25077689  0.24467433  0.23022766  0.25816611  0.2326162   0.25323188  0.25536374  0.24325467  0.18735885  0.19756309  0.18286782  0.16845496  0.16298447  0.19528345  0.18286782  0.20214325  0           0.19228138  0.19756309  0.18286782  0.22428939  0.22665906  0.25226639  0.25472843  0.25816611  0.25692951  0.24250917  0.22192718  0.21276783  0.17396564  0.23142098  0.22541038  0.21488487  0.21839776  0.25692951  0.25940476  0.25940476  0.2618882   0.22583531  0.18623357  
Myotis_scot|0.23599975  0.24229535  0.21606246  0.26034715  0.22137734  0.23020656  0.2321345   0.30145333  0.17046694  0.16098026  0.16602905  0.17664347  0.18000796  0.18659522  0.19133321  0.16757854  0.18433278  0.17982826  0.13093332  0.17218083  0.17758611  0.17535063  0.20003339  0.17423539  0.1946005   0.19706061  0.17982826  0.17752845  0.18333313  0.18546315  0.18095186  0.19152611  0.16287905  0.18357149  0.22853161  0.26536389  0.2516478   0.24304819  0.2793355   0.23454608  0.2528844   0.24880387  0.28053668  0.18772901  0.17758611  0.18433278  0.15119042  0.14580633  0.16317325  0.18433278  0.20031512  0.19228138  0           0.17535063  0.17200987  0.22494595  0.23093161  0.22756931  0.23117076  0.23817805  0.23454608  0.23957796  0.24182769  0.20864833  0.20378467  0.22494595  0.2094012   0.2107723   0.20727035  0.28448132  0.27549918  0.27041441  0.23696544  0.21875234  0.21664547  
Myotis_macr|0.2534964   0.23408654  0.22993283  0.26064545  0.23381332  0.23549758  0.23142098  0.26813304  0.1960693   0.17065437  0.17576731  0.16533012  0.16314432  0.18286782  0.17082263  0.17286026  0.16955386  0.18510997  0.1795171   0.10338517  0.14149303  0.19414623  0.21237687  0.11444433  0.18059101  0.16642541  0.17286026  0.15739329  0.19670665  0.18961449  0.17840352  0.18435461  0.19512303  0.20832926  0.21255206  0.26813304  0.27569613  0.2278467   0.2643799   0.23982779  0.25323188  0.24304819  0.26549683  0.19074486  0.19756309  0.17840352  0.18848582  0.18286782  0.19756309  0.18063235  0.18174925  0.19756309  0.17535063  0           0.11240351  0.22903624  0.23621333  0.24128612  0.23046429  0.23741621  0.23022766  0.23507723  0.25200338  0.21393469  0.19074486  0.21255206  0.22183326  0.22192718  0.21488487  0.2744303   0.26938827  0.25816611  0.23381332  0.22195097  0.20329268  
Myotis_macr|0.24371232  0.24770078  0.23604533  0.2618882   0.21605401  0.21884345  0.21722497  0.26313302  0.18584961  0.15108805  0.16472146  0.17858037  0.16205381  0.17840352  0.16205381  0.16955386  0.16626197  0.17618129  0.17507265  0.11660137  0.13097392  0.17507265  0.199566    0.01865105  0.16724744  0.16423642  0.1575536   0.15089505  0.18186034  0.19187693  0.16845496  0.17875757  0.19512303  0.18886252  0.19756309  0.26813304  0.26313302  0.23741621  0.25077689  0.24345976  0.23982779  0.24060917  0.27305992  0.17065437  0.19301072  0.17729158  0.16845496  0.16845496  0.19301072  0.1717565   0.18848582  0.18286782  0.17200987  0.11240351  0           0.22428939  0.22074886  0.25103839  0.24007595  0.24103649  0.23381332  0.24250917  0.24467433  0.2069606   0.18848582  0.22074886  0.22302374  0.20099559  0.20559683  0.2544624   0.26313302  0.25323188  0.24467433  0.20031179  0.19528345  
Myotis_lesu|0.2596769   0.2590265   0.26354842  0.27569613  0.25077689  0.25130044  0.25323188  0.28976303  0.23478001  0.22547329  0.23237616  0.21979639  0.22927144  0.21722497  0.23766146  0.24103649  0.23621333  0.23501236  0.22428939  0.22451895  0.23621333  0.22310735  0.24600941  0.22428939  0.2425421   0.26091914  0.23381332  0.24498311  0.23942282  0.21957239  0.23621333  0.23429566  0.23622921  0.22120009  0.22074886  0.23501236  0.2782342   0.23982779  0.24589088  0.26938827  0.25200338  0.27677577  0.28712683  0.23862103  0.24589088  0.25200338  0.22903624  0.23621333  0.23741621  0.25569494  0.24103649  0.22428939  0.22494595  0.22903624  0.22428939  0           0.02678856  0.26841608  0.24858841  0.25077689  0.25077689  0.24250917  0.2544624   0.24858841  0.21488487  0.24224715  0.23624524  0.25077689  0.22310735  0.2618882   0.2544624   0.2544624   0.2544624   0.26309353  0.2278467   
Myotis_seab|0.26216344  0.27181453  0.26609944  0.28976303  0.25940476  0.2587079   0.26064545  0.28976303  0.24203813  0.23501236  0.2456937   0.23165903  0.23886774  0.22074886  0.24249824  0.24345976  0.24224715  0.24103649  0.23142098  0.23405424  0.23982779  0.23501236  0.25590238  0.22310735  0.2425421   0.273456    0.24224715  0.25235418  0.2443228   0.23381332  0.2471094   0.24518295  0.24472788  0.22712429  0.22547329  0.2326162   0.27950646  0.25569494  0.23982779  0.2782342   0.2471094   0.27805455  0.29491236  0.2471094   0.25692951  0.26064545  0.23862103  0.24345976  0.24589088  0.2668799   0.24467433  0.22665906  0.23093161  0.23621333  0.22074886  0.02678856  0           0.273456    0.25719859  0.2618882   0.25940476  0.25127387  0.25816611  0.2498124   0.21605401  0.2495524   0.24355642  0.24832991  0.22665906  0.2643799   0.25323188  0.25077689  0.26313302  0.26036996  0.2278467   
